image,bbox_x1,bbox_y1,bbox_x2,bbox_y2,palm_class,environment_class
palmera_331787.png,486,341,531,386,3,5
palmera_331787.png,500,325,545,370,3,5
palmera_331787.png,513,317,558,362,3,5
palmera_331787.png,533,336,578,381,3,5
palmera_331787.png,546,322,591,367,3,5
palmera_331787.png,528,304,573,349,3,5
palmera_331787.png,541,292,586,337,3,5
palmera_331787.png,559,311,604,356,3,5
palmera_331787.png,573,302,618,347,3,5
palmera_331787.png,606,273,651,318,3,5
palmera_331787.png,590,287,635,332,3,5
palmera_331787.png,581,280,626,325,3,5
palmera_331787.png,569,268,614,313,3,5
palmera_331787.png,589,258,634,303,3,5
palmera_331787.png,598,245,643,290,3,5
palmera_331787.png,556,284,601,329,3,5
palmera_331787.png,618,260,663,305,3,5
palmera_331787.png,696,136,741,181,3,5
palmera_331787.png,669,171,714,216,3,5
palmera_331787.png,665,154,710,199,3,5
palmera_331787.png,650,166,695,211,3,5
palmera_331787.png,635,147,680,192,3,5
palmera_331787.png,341,345,386,390,3,5
palmera_331787.png,324,328,369,373,3,5
palmera_331787.png,308,314,353,359,3,5
palmera_331787.png,286,296,331,341,3,5
palmera_331787.png,249,338,294,383,3,5
palmera_331787.png,272,283,317,328,3,5
palmera_331787.png,285,262,330,307,3,4
palmera_331787.png,277,252,322,297,3,4
palmera_331787.png,265,238,310,283,3,4
palmera_331787.png,234,285,279,330,3,5
palmera_331787.png,227,301,272,346,3,5
palmera_331787.png,213,300,258,345,3,5
palmera_331787.png,204,286,249,331,3,5
palmera_331787.png,213,272,258,317,3,5
palmera_331787.png,225,271,270,316,3,5
palmera_331787.png,87,312,132,357,3,5
palmera_331787.png,73,303,118,348,3,5
palmera_331787.png,52,288,97,333,3,5
palmera_331787.png,27,267,72,312,3,5
palmera_331787.png,3,248,48,293,3,5
palmera_331787.png,-16,171,28,216,0,5
palmera_331787.png,-3,170,41,215,0,5
palmera_331787.png,5,164,50,209,0,5
palmera_331787.png,16,148,61,193,0,5
palmera_331787.png,30,141,75,186,0,5
palmera_331787.png,986,402,1031,447,3,5
palmera_331787.png,958,368,1003,413,3,5
palmera_331787.png,951,357,996,402,3,5
palmera_331787.png,980,521,1025,566,3,5
palmera_331787.png,970,506,1015,551,3,5
palmera_331787.png,958,490,1003,535,3,5
palmera_331787.png,945,474,990,519,3,5
palmera_331787.png,934,457,979,502,3,5
palmera_331787.png,919,442,964,487,3,5
palmera_331787.png,903,425,948,470,3,5
palmera_331787.png,894,411,939,456,3,5
palmera_331787.png,881,394,926,439,3,5
palmera_331787.png,869,379,914,424,3,5
palmera_331787.png,856,363,901,408,3,5
palmera_331787.png,841,344,886,389,3,5
palmera_331787.png,829,327,874,372,3,5
palmera_331787.png,817,312,862,357,3,5
palmera_331787.png,787,264,832,309,3,5
palmera_331787.png,841,224,886,269,3,5
palmera_331787.png,829,190,874,235,3,5
palmera_331787.png,823,159,868,204,3,5
palmera_331787.png,958,51,1003,96,3,4
palmera_331787.png,923,84,968,129,3,4
palmera_331787.png,995,25,1040,70,3,4
palmera_331787.png,235,69,280,114,3,4
palmera_331787.png,691,121,736,166,3,5
palmera_331787.png,681,101,726,146,3,5
palmera_331787.png,639,130,684,175,3,5
palmera_331787.png,657,104,702,149,3,5
palmera_331787.png,639,91,684,136,3,5
palmera_331787.png,622,108,667,153,3,5
palmera_331787.png,625,134,670,179,3,5
palmera_331787.png,591,63,636,108,3,5
palmera_331787.png,613,41,658,86,3,5
palmera_331787.png,597,23,642,68,3,5
palmera_331787.png,575,39,620,84,3,5
palmera_331787.png,42,86,87,131,0,5
palmera_331787.png,53,106,98,151,0,5
palmera_331787.png,38,122,83,167,0,5
palmera_331787.png,15,94,60,139,0,5
palmera_331787.png,1,74,46,119,0,5
palmera_331787.png,-5,124,39,169,0,5
palmera_331787.png,-20,111,24,156,0,5
palmera_331787.png,15,49,60,94,0,5
palmera_331787.png,0,26,44,71,3,5
palmera_331787.png,10,15,55,60,3,5
palmera_331787.png,30,3,75,48,3,5
palmera_331787.png,15,3,60,48,3,5
palmera_331787.png,-18,50,26,95,0,5
palmera_332187.png,13,660,58,705,3,5
palmera_332187.png,38,642,83,687,3,5
palmera_332187.png,25,616,70,661,3,5
palmera_332187.png,49,598,94,643,3,5
palmera_332187.png,38,567,83,612,3,5
palmera_332187.png,61,550,106,595,3,5
palmera_332187.png,50,522,95,567,3,5
palmera_332187.png,61,475,106,520,3,5
palmera_332187.png,86,463,131,508,3,5
palmera_332187.png,73,431,118,476,3,5
palmera_332187.png,97,415,142,460,3,5
palmera_332187.png,105,389,150,434,3,5
palmera_332187.png,86,384,131,429,3,5
palmera_332187.png,129,679,174,724,3,5
palmera_332187.png,164,697,209,742,3,5
palmera_332187.png,144,624,189,669,3,5
palmera_332187.png,168,547,213,592,3,5
palmera_332187.png,201,421,246,466,3,5
palmera_332187.png,220,387,265,432,3,5
palmera_332187.png,712,663,757,708,3,4
palmera_332187.png,482,661,527,706,3,5
palmera_332187.png,499,602,544,647,3,5
palmera_332187.png,502,586,547,631,3,5
palmera_332187.png,524,516,569,561,3,5
palmera_332187.png,527,497,572,542,3,5
palmera_332187.png,534,476,579,521,3,5
palmera_332187.png,515,472,560,517,3,5
palmera_332187.png,496,467,541,512,3,5
palmera_332187.png,458,454,503,499,3,5
palmera_332187.png,443,450,488,495,3,5
palmera_332187.png,655,386,700,431,3,5
palmera_332187.png,683,360,728,405,3,5
palmera_332187.png,688,343,733,388,3,5
palmera_332187.png,698,315,743,360,3,5
palmera_332187.png,621,377,666,422,3,5
palmera_332187.png,605,373,650,418,3,5
palmera_332187.png,588,368,633,413,3,5
palmera_332187.png,572,363,617,408,3,5
palmera_332187.png,542,356,587,401,3,5
palmera_332187.png,837,317,882,362,3,4
palmera_332187.png,525,351,570,396,3,5
palmera_332187.png,547,331,592,376,3,5
palmera_332187.png,504,347,549,392,3,5
palmera_332187.png,486,341,531,386,3,5
palmera_332187.png,468,337,513,382,3,5
palmera_332187.png,471,322,516,367,3,5
palmera_332187.png,963,160,1008,205,3,5
palmera_332187.png,704,297,749,342,3,5
palmera_332187.png,715,252,760,297,3,5
palmera_332187.png,720,235,765,280,3,5
palmera_332187.png,538,312,583,357,3,5
palmera_332187.png,551,301,596,346,3,5
palmera_332187.png,565,294,610,339,3,5
palmera_332187.png,577,289,622,334,3,5
palmera_332187.png,556,277,601,322,3,5
palmera_332187.png,538,284,583,329,3,5
palmera_332187.png,536,272,581,317,3,5
palmera_332187.png,520,267,565,312,3,5
palmera_332187.png,510,279,555,324,3,5
palmera_332187.png,502,263,547,308,3,5
palmera_332187.png,485,271,530,316,3,5
palmera_332187.png,480,288,525,333,3,5
palmera_332187.png,476,302,521,347,3,5
palmera_332187.png,570,253,615,298,3,5
palmera_332187.png,556,250,601,295,3,5
palmera_332187.png,543,243,588,288,3,5
palmera_332187.png,577,226,622,271,3,5
palmera_332187.png,562,222,607,267,3,5
palmera_332187.png,550,217,595,262,3,5
palmera_332187.png,572,194,617,239,3,5
palmera_332187.png,598,198,643,243,3,5
palmera_332187.png,586,180,631,225,3,5
palmera_332187.png,575,164,620,209,3,5
palmera_332187.png,579,152,624,197,3,5
palmera_332187.png,555,191,600,236,3,5
palmera_332187.png,538,187,583,232,3,5
palmera_332187.png,522,180,567,225,3,5
palmera_332187.png,512,166,557,211,3,5
palmera_332187.png,518,150,563,195,3,5
palmera_332187.png,523,132,568,177,3,5
palmera_332187.png,535,90,580,135,3,5
palmera_332187.png,526,119,571,164,3,5
palmera_332187.png,541,111,586,156,3,5
palmera_332187.png,554,94,599,139,3,5
palmera_332187.png,558,115,603,160,3,5
palmera_332187.png,570,100,615,145,3,5
palmera_332187.png,575,119,620,164,3,5
palmera_332187.png,589,103,634,148,3,5
palmera_332187.png,597,142,642,187,3,5
palmera_332187.png,592,125,637,170,3,5
palmera_332187.png,606,109,651,154,3,5
palmera_332187.png,617,129,662,174,3,5
palmera_332187.png,639,115,684,160,3,5
palmera_332187.png,651,140,696,185,3,5
palmera_332187.png,671,145,716,190,3,5
palmera_332187.png,687,150,732,195,3,5
palmera_332187.png,692,131,737,176,3,5
palmera_332187.png,703,157,748,202,3,5
palmera_332187.png,711,136,756,181,3,5
palmera_332187.png,721,161,766,206,3,5
palmera_332187.png,728,142,773,187,3,5
palmera_332187.png,745,145,790,190,3,5
palmera_332187.png,740,164,785,209,3,5
palmera_332187.png,644,78,689,123,3,5
palmera_332187.png,615,72,660,117,3,5
palmera_332187.png,585,64,630,109,3,5
palmera_332187.png,936,150,981,195,3,5
palmera_332187.png,888,139,933,184,3,5
palmera_332187.png,955,103,1000,148,3,5
palmera_332187.png,922,97,967,142,3,5
palmera_332187.png,903,94,948,139,3,5
palmera_332187.png,883,88,928,133,3,5
palmera_332187.png,863,131,908,176,3,5
palmera_332187.png,835,126,880,171,3,5
palmera_332187.png,809,120,854,165,3,5
palmera_332187.png,856,80,901,125,3,5
palmera_332187.png,808,69,853,114,3,5
palmera_332187.png,785,113,830,158,3,5
palmera_332187.png,5,57,50,102,3,5
palmera_332187.png,33,65,78,110,3,5
palmera_332187.png,61,71,106,116,3,5
palmera_332187.png,69,45,114,90,3,5
palmera_332187.png,76,17,121,62,3,5
palmera_332187.png,84,-11,129,33,3,5
palmera_332187.png,815,21,860,66,3,5
palmera_332187.png,785,14,830,59,3,5
palmera_332187.png,758,9,803,54,3,5
palmera_332187.png,729,2,774,47,3,5
palmera_332187.png,756,54,801,99,3,5
palmera_332187.png,727,48,772,93,3,5
palmera_332187.png,694,41,739,86,3,5
palmera_332187.png,671,34,716,79,3,5
palmera_332187.png,642,28,687,73,3,5
palmera_332187.png,613,21,658,66,3,5
palmera_332187.png,587,14,632,59,3,5
palmera_332187.png,558,56,603,101,3,5
palmera_332187.png,531,0,576,45,3,5
palmera_332187.png,504,-8,549,36,3,5
palmera_332187.png,474,35,519,80,3,5
palmera_332187.png,443,28,488,73,3,5
palmera_332187.png,451,-21,496,23,3,5
palmera_332187.png,414,22,459,67,3,5
palmera_332187.png,380,14,425,59,3,5
palmera_332187.png,663,-15,708,29,3,5
palmera_332187.png,645,-19,690,25,3,5
palmera_332587.png,339,673,384,718,0,4
palmera_332587.png,460,444,505,489,3,4
palmera_332587.png,486,341,531,386,3,4
palmera_332587.png,151,31,196,76,3,4
palmera_332587.png,964,537,1009,582,3,4
palmera_332587.png,922,71,967,116,3,4
palmera_332987.png,73,370,118,415,3,4
palmera_332987.png,-9,435,35,480,3,4
palmera_332987.png,607,686,652,731,3,4
palmera_332987.png,585,699,630,744,3,5
palmera_332987.png,547,649,592,694,3,5
palmera_332987.png,526,626,571,671,3,5
palmera_332987.png,508,600,553,645,3,5
palmera_332987.png,472,557,517,602,3,5
palmera_332987.png,450,535,495,580,3,5
palmera_332987.png,432,518,477,563,3,5
palmera_332987.png,415,507,460,552,3,5
palmera_332987.png,646,221,691,266,3,5
palmera_332987.png,627,223,672,268,3,5
palmera_332987.png,630,243,675,288,3,5
palmera_332987.png,612,265,657,310,3,5
palmera_332987.png,607,243,652,288,3,5
palmera_332987.png,587,256,632,301,3,5
palmera_332987.png,592,283,637,328,3,5
palmera_332987.png,573,303,618,348,3,5
palmera_332987.png,569,276,614,321,3,5
palmera_332987.png,548,291,593,336,3,5
palmera_332987.png,549,319,594,364,3,5
palmera_332987.png,528,310,573,355,3,5
palmera_332987.png,507,325,552,370,3,5
palmera_332987.png,531,338,576,383,3,5
palmera_332987.png,486,341,531,386,3,5
palmera_332987.png,462,358,507,403,3,5
palmera_332987.png,481,372,526,417,3,5
palmera_332987.png,465,384,510,429,3,5
palmera_332987.png,437,370,482,415,3,5
palmera_332987.png,414,388,459,433,3,5
palmera_332987.png,439,403,484,448,3,5
palmera_332987.png,418,416,463,461,3,5
palmera_332987.png,397,404,442,449,3,5
palmera_332987.png,442,430,487,475,3,5
palmera_332987.png,421,445,466,490,3,5
palmera_332987.png,564,245,609,290,3,4
palmera_332987.png,671,153,716,198,3,5
palmera_332987.png,600,119,645,164,3,5
palmera_332987.png,631,100,676,145,3,5
palmera_332987.png,614,81,659,126,3,5
palmera_332987.png,597,61,642,106,3,5
palmera_332987.png,584,44,629,89,3,5
palmera_332987.png,569,23,614,68,3,5
palmera_332987.png,516,17,561,62,3,4
palmera_332987.png,554,5,599,50,3,5
palmera_333387.png,435,672,480,717,3,5
palmera_333387.png,410,666,455,711,3,5
palmera_333387.png,433,626,478,671,3,5
palmera_333387.png,388,665,433,710,3,5
palmera_333387.png,360,664,405,709,3,5
palmera_333387.png,280,703,325,748,3,5
palmera_333387.png,163,695,208,740,3,5
palmera_333387.png,163,672,208,717,3,5
palmera_333387.png,154,654,199,699,3,5
palmera_333387.png,135,648,180,693,3,5
palmera_333387.png,115,642,160,687,3,5
palmera_333387.png,94,636,139,681,3,5
palmera_333387.png,74,629,119,674,3,5
palmera_333387.png,37,618,82,663,3,5
palmera_333387.png,313,525,358,570,3,5
palmera_333387.png,336,500,381,545,3,5
palmera_333387.png,411,557,456,602,3,5
palmera_333387.png,352,480,397,525,3,5
palmera_333387.png,426,510,471,555,3,5
palmera_333387.png,367,466,412,511,3,5
palmera_333387.png,441,490,486,535,3,5
palmera_333387.png,469,465,514,510,3,5
palmera_333387.png,410,415,455,460,3,5
palmera_333387.png,486,450,531,495,3,5
palmera_333387.png,429,395,474,440,3,5
palmera_333387.png,501,433,546,478,3,5
palmera_333387.png,471,356,516,401,3,5
palmera_333387.png,486,341,531,386,3,5
palmera_333387.png,550,388,595,433,3,5
palmera_333387.png,520,309,565,354,3,5
palmera_333387.png,541,292,586,337,3,5
palmera_333387.png,562,273,607,318,3,5
palmera_333387.png,608,328,653,373,3,5
palmera_333387.png,584,254,629,299,3,5
palmera_333387.png,631,314,676,359,3,5
palmera_333387.png,654,295,699,340,3,5
palmera_333387.png,604,237,649,282,3,5
palmera_333387.png,686,266,731,311,3,5
palmera_333387.png,619,223,664,268,3,5
palmera_333387.png,642,204,687,249,3,5
palmera_333387.png,709,247,754,292,3,5
palmera_333387.png,729,230,774,275,3,5
palmera_333387.png,663,184,708,229,3,5
palmera_333387.png,747,215,792,260,3,5
palmera_333387.png,768,201,813,246,3,5
palmera_333387.png,786,190,831,235,3,5
palmera_333387.png,812,172,857,217,3,5
palmera_333387.png,838,159,883,204,3,5
palmera_333387.png,867,144,912,189,3,5
palmera_333387.png,908,120,953,165,3,5
palmera_333387.png,977,15,1022,60,3,5
palmera_333387.png,951,24,996,69,3,5
palmera_333387.png,925,34,970,79,3,5
palmera_333387.png,785,99,830,144,3,5
palmera_333387.png,761,115,806,160,3,5
palmera_333387.png,725,138,770,183,3,5
palmera_333387.png,685,167,730,212,3,5
palmera_333387.png,68,106,113,151,3,5
palmera_333387.png,52,99,97,144,3,5
palmera_333387.png,-21,74,23,119,3,5
palmera_333387.png,183,98,228,143,3,4
palmera_333787.png,333,482,378,527,3,5
palmera_333787.png,231,62,276,107,3,5
palmera_333787.png,183,67,228,112,3,5
palmera_333787.png,207,89,252,134,3,5
palmera_333787.png,200,37,245,82,3,5
palmera_333787.png,170,7,215,52,3,5
palmera_333787.png,127,58,172,103,3,5
palmera_333787.png,161,46,206,91,3,5
palmera_333787.png,139,23,184,68,3,5
palmera_333787.png,115,3,160,48,3,5
palmera_333787.png,94,-21,139,23,3,5
palmera_333787.png,890,705,935,750,3,5
palmera_333787.png,859,677,904,722,3,5
palmera_333787.png,700,490,745,535,3,5
palmera_333787.png,837,655,882,700,3,5
palmera_333787.png,814,636,859,681,3,5
palmera_333787.png,848,624,893,669,3,5
palmera_333787.png,771,645,816,690,3,5
palmera_333787.png,745,617,790,662,3,5
palmera_333787.png,568,683,613,728,3,5
palmera_333787.png,540,658,585,703,3,5
palmera_333787.png,509,631,554,676,3,5
palmera_333787.png,788,612,833,657,3,5
palmera_333787.png,714,589,759,634,3,5
palmera_333787.png,763,589,808,634,3,5
palmera_333787.png,789,569,834,614,3,5
palmera_333787.png,729,517,774,562,3,5
palmera_333787.png,740,567,785,612,3,5
palmera_333787.png,692,525,737,570,3,5
palmera_333787.png,656,538,701,583,3,5
palmera_333787.png,668,505,713,550,3,5
palmera_333787.png,644,484,689,529,3,5
palmera_333787.png,620,464,665,509,3,5
palmera_333787.png,597,483,642,528,3,5
palmera_333787.png,482,605,527,650,3,5
palmera_333787.png,451,576,496,621,3,5
palmera_333787.png,294,400,339,445,3,5
palmera_333787.png,262,371,307,416,3,5
palmera_333787.png,229,342,274,387,3,5
palmera_333787.png,199,315,244,360,3,5
palmera_333787.png,175,339,220,384,3,5
palmera_333787.png,463,321,508,366,3,5
palmera_333787.png,437,300,482,345,3,5
palmera_333787.png,414,278,459,323,3,5
palmera_333787.png,389,257,434,302,3,5
palmera_333787.png,422,240,467,285,3,5
palmera_333787.png,363,233,408,278,3,5
palmera_333787.png,362,188,407,233,3,5
palmera_333787.png,336,207,381,252,3,5
palmera_333787.png,310,185,355,230,3,5
palmera_333787.png,303,134,348,179,3,5
palmera_333787.png,254,134,299,179,3,5
palmera_333787.png,229,109,274,154,3,5
palmera_333787.png,182,112,227,157,3,5
palmera_333787.png,640,434,685,479,3,5
palmera_333787.png,596,440,641,485,3,5
palmera_333787.png,572,419,617,464,3,5
palmera_333787.png,610,408,655,453,3,5
palmera_333787.png,548,399,593,444,3,5
palmera_333787.png,486,341,531,386,3,5
palmera_333787.png,482,294,527,339,3,5
palmera_334187.png,334,384,379,429,3,5
palmera_334187.png,361,381,406,426,3,5
palmera_334187.png,363,338,408,383,3,5
palmera_334187.png,329,340,374,385,3,5
palmera_334187.png,296,341,341,386,3,5
palmera_334187.png,268,338,313,383,3,5
palmera_334187.png,237,338,282,383,3,5
palmera_334187.png,204,337,249,382,3,5
palmera_334187.png,151,304,196,349,3,5
palmera_334187.png,153,337,198,382,3,5
palmera_334187.png,125,336,170,381,3,5
palmera_334187.png,91,335,136,380,3,5
palmera_334187.png,61,336,106,381,3,5
palmera_334187.png,357,296,402,341,3,5
palmera_334187.png,315,296,360,341,3,5
palmera_334187.png,199,295,244,340,3,5
palmera_334187.png,171,297,216,342,3,5
palmera_334187.png,132,298,177,343,3,5
palmera_334187.png,107,293,152,338,3,5
palmera_334187.png,93,300,138,345,3,5
palmera_334187.png,17,291,62,336,3,5
palmera_334187.png,-13,301,31,346,3,5
palmera_334187.png,-14,199,30,244,0,5
palmera_334187.png,-20,155,24,200,0,5
palmera_334187.png,-11,129,33,174,0,5
palmera_334187.png,0,88,45,133,0,5
palmera_334187.png,-13,51,31,96,0,5
palmera_334187.png,8,70,53,115,0,5
palmera_334187.png,37,89,82,134,0,5
palmera_334187.png,53,99,98,144,0,5
palmera_334187.png,77,112,122,157,0,5
palmera_334187.png,77,98,122,143,0,5
palmera_334187.png,99,108,144,153,0,5
palmera_334187.png,96,40,141,85,0,5
palmera_334187.png,873,694,918,739,1,4
palmera_334187.png,583,691,628,736,3,4
palmera_334187.png,443,695,488,740,3,4
palmera_334187.png,957,696,1002,741,3,4
palmera_334187.png,762,692,807,737,3,4
palmera_334187.png,722,689,767,734,3,4
palmera_334187.png,640,670,685,715,3,4
palmera_334187.png,408,519,453,564,0,4
palmera_334187.png,732,427,777,472,0,4
palmera_334187.png,917,424,962,469,0,4
palmera_334187.png,418,385,463,430,3,5
palmera_334187.png,447,385,492,430,3,5
palmera_334187.png,482,389,527,434,3,5
palmera_334187.png,501,388,546,433,3,5
palmera_334187.png,569,389,614,434,3,5
palmera_334187.png,628,391,673,436,3,5
palmera_334187.png,669,388,714,433,3,5
palmera_334187.png,758,388,803,433,3,5
palmera_334187.png,787,389,832,434,3,5
palmera_334187.png,814,391,859,436,0,5
palmera_334187.png,872,390,917,435,3,5
palmera_334187.png,898,391,943,436,0,5
palmera_334187.png,989,346,1034,391,3,5
palmera_334187.png,949,344,994,389,3,5
palmera_334187.png,915,347,960,392,3,5
palmera_334187.png,884,346,929,391,3,5
palmera_334187.png,853,344,898,389,3,5
palmera_334187.png,787,344,832,389,3,5
palmera_334187.png,753,345,798,390,3,5
palmera_334187.png,732,342,777,387,3,5
palmera_334187.png,687,343,732,388,3,5
palmera_334187.png,658,344,703,389,3,5
palmera_334187.png,629,341,674,386,3,5
palmera_334187.png,580,342,625,387,3,5
palmera_334187.png,553,343,598,388,3,5
palmera_334187.png,519,342,564,387,3,5
palmera_334187.png,486,341,531,386,3,5
palmera_334187.png,456,340,501,385,3,5
palmera_334187.png,427,339,472,384,3,5
palmera_334187.png,392,341,437,386,3,5
palmera_334187.png,896,303,941,348,3,5
palmera_334187.png,855,301,900,346,3,5
palmera_334187.png,832,301,877,346,3,5
palmera_334187.png,811,300,856,345,3,5
palmera_334187.png,753,299,798,344,3,5
palmera_334187.png,626,298,671,343,3,5
palmera_334187.png,497,298,542,343,3,5
palmera_334187.png,442,298,487,343,3,5
palmera_334187.png,416,299,461,344,3,5
palmera_334187.png,387,296,432,341,3,5
palmera_334587.png,655,663,700,708,3,5
palmera_334587.png,612,664,657,709,3,5
palmera_334587.png,573,664,618,709,3,5
palmera_334587.png,534,662,579,707,3,5
palmera_334587.png,490,661,535,706,3,5
palmera_334587.png,453,662,498,707,3,5
palmera_334587.png,412,661,457,706,3,5
palmera_334587.png,372,661,417,706,3,5
palmera_334587.png,333,659,378,704,3,5
palmera_334587.png,295,659,340,704,3,5
palmera_334587.png,213,658,258,703,3,5
palmera_334587.png,171,659,216,704,3,5
palmera_334587.png,134,660,179,705,3,5
palmera_334587.png,55,656,100,701,3,5
palmera_334587.png,13,656,58,701,3,5
palmera_334587.png,823,700,868,745,3,5
palmera_334587.png,852,699,897,744,3,5
palmera_334587.png,872,690,917,735,3,5
palmera_334587.png,841,699,886,744,3,5
palmera_334587.png,807,700,852,745,3,5
palmera_334587.png,772,664,817,709,3,5
palmera_334587.png,732,663,777,708,3,5
palmera_334587.png,694,663,739,708,3,5
palmera_334587.png,982,625,1027,670,3,5
palmera_334587.png,943,637,988,682,3,5
palmera_334587.png,904,643,949,688,3,5
palmera_334587.png,849,616,894,661,3,5
palmera_334587.png,790,596,835,641,3,5
palmera_334587.png,822,544,867,589,3,5
palmera_334587.png,764,518,809,563,3,5
palmera_334587.png,53,335,98,380,3,5
palmera_334587.png,103,334,148,379,3,5
palmera_334587.png,136,335,181,380,3,5
palmera_334587.png,144,337,189,382,3,5
palmera_334587.png,215,338,260,383,3,5
palmera_334587.png,307,338,352,383,3,5
palmera_334587.png,319,339,364,384,3,5
palmera_334587.png,391,338,436,383,3,5
palmera_334587.png,447,340,492,385,3,5
palmera_334587.png,474,341,519,386,3,5
palmera_334587.png,486,341,531,386,3,5
palmera_334587.png,551,340,596,385,3,5
palmera_334587.png,572,341,617,386,3,5
palmera_334587.png,570,251,615,296,3,5
palmera_334587.png,551,252,596,297,3,5
palmera_334587.png,533,250,578,295,3,5
palmera_334587.png,443,252,488,297,3,5
palmera_334587.png,390,251,435,296,3,5
palmera_334587.png,371,252,416,297,3,5
palmera_334587.png,356,252,401,297,3,5
palmera_334587.png,318,250,363,295,3,5
palmera_334587.png,308,249,353,294,3,5
palmera_334587.png,214,250,259,295,3,5
palmera_334587.png,143,249,188,294,3,5
palmera_334587.png,132,249,177,294,3,5
palmera_334587.png,105,247,150,292,3,5
palmera_334587.png,51,248,96,293,3,5
palmera_334587.png,504,228,549,273,3,5
palmera_334587.png,504,214,549,259,3,5
palmera_334587.png,613,229,658,274,3,5
palmera_334587.png,635,230,680,275,3,5
palmera_334587.png,631,210,676,255,3,5
palmera_334587.png,646,200,691,245,3,5
palmera_334587.png,633,166,678,211,3,5
palmera_334587.png,622,126,667,171,3,5
palmera_334587.png,608,94,653,139,3,5
palmera_334587.png,651,77,696,122,3,5
palmera_334587.png,595,58,640,103,3,5
palmera_334587.png,638,39,683,84,3,5
palmera_334587.png,624,4,669,49,3,5
palmera_334587.png,581,18,626,63,3,5
palmera_334587.png,565,-16,610,28,3,5
palmera_334987.png,748,382,793,427,3,2
palmera_334987.png,739,381,784,426,3,2
palmera_334987.png,534,482,579,527,3,3
palmera_334987.png,532,466,577,511,3,3
palmera_334987.png,531,418,576,463,3,3
palmera_334987.png,528,384,573,429,3,3
palmera_334987.png,517,374,562,419,3,3
palmera_334987.png,495,352,540,397,3,3
palmera_334987.png,486,341,531,386,3,3
palmera_334987.png,477,330,522,375,3,3
palmera_334987.png,464,319,509,364,3,3
palmera_334987.png,457,307,502,352,3,3
palmera_334987.png,444,295,489,340,3,3
palmera_334987.png,434,284,479,329,3,3
palmera_334987.png,424,273,469,318,3,3
palmera_334987.png,413,260,458,305,3,3
palmera_334987.png,402,250,447,295,3,3
palmera_334987.png,368,220,413,265,3,3
palmera_334987.png,330,202,375,247,3,3
palmera_334987.png,272,168,317,213,3,3
palmera_334987.png,258,159,303,204,3,3
palmera_334987.png,246,148,291,193,3,3
palmera_334987.png,237,139,282,184,3,3
palmera_334987.png,224,125,269,170,3,3
palmera_334987.png,218,115,263,160,3,3
palmera_334987.png,207,104,252,149,3,3
palmera_334987.png,200,90,245,135,3,3
palmera_334987.png,189,76,234,121,3,3
palmera_334987.png,181,63,226,108,3,3
palmera_334987.png,174,52,219,97,3,3
palmera_334987.png,166,37,211,82,3,3
palmera_334987.png,149,9,194,54,3,3
palmera_334987.png,142,0,187,44,3,3
palmera_334987.png,134,-15,179,29,3,3
palmera_334987.png,911,-16,956,28,3,3
palmera_334987.png,904,12,949,57,3,3
palmera_334987.png,889,68,934,113,3,3
palmera_334987.png,758,35,803,80,3,3
palmera_335387.png,363,420,408,465,3,3
palmera_335387.png,330,425,375,470,3,3
palmera_335387.png,298,426,343,471,3,3
palmera_335387.png,263,427,308,472,3,3
palmera_335387.png,223,430,268,475,3,3
palmera_335387.png,180,432,225,477,3,3
palmera_335387.png,144,433,189,478,3,3
palmera_335387.png,106,432,151,477,3,3
palmera_335387.png,75,431,120,476,3,3
palmera_335387.png,41,431,86,476,3,3
palmera_335387.png,26,431,71,476,3,3
palmera_335387.png,400,419,445,464,3,3
palmera_335387.png,434,415,479,460,3,3
palmera_335387.png,496,374,541,419,3,3
palmera_335387.png,486,341,531,386,3,3
palmera_335387.png,472,311,517,356,3,3
palmera_335387.png,461,280,506,325,3,3
palmera_335387.png,450,251,495,296,3,3
palmera_335387.png,434,219,479,264,3,3
palmera_335387.png,420,188,465,233,3,3
palmera_335387.png,401,158,446,203,3,3
palmera_335387.png,384,128,429,173,3,3
palmera_335387.png,368,96,413,141,3,3
palmera_335387.png,352,69,397,114,3,3
palmera_335387.png,337,36,382,81,3,3
palmera_335387.png,320,4,365,49,3,3
palmera_335787.png,201,695,246,740,3,6
palmera_335787.png,286,617,331,662,3,6
palmera_335787.png,340,656,385,701,3,6
palmera_335787.png,374,642,419,687,3,6
palmera_335787.png,437,620,482,665,3,6
palmera_335787.png,481,634,526,679,3,6
palmera_335787.png,557,594,602,639,3,6
palmera_335787.png,573,630,618,675,3,6
palmera_335787.png,524,651,569,696,3,6
palmera_335787.png,294,586,339,631,3,6
palmera_335787.png,311,571,356,616,3,6
palmera_335787.png,320,552,365,597,3,6
palmera_335787.png,279,570,324,615,3,6
palmera_335787.png,293,537,338,582,3,6
palmera_335787.png,268,524,313,569,3,6
palmera_335787.png,245,524,290,569,3,6
palmera_335787.png,100,623,145,668,3,6
palmera_335787.png,71,631,116,676,3,6
palmera_335787.png,85,580,130,625,3,6
palmera_335787.png,60,599,105,644,3,6
palmera_335787.png,46,562,91,607,3,6
palmera_335787.png,42,584,87,629,3,6
palmera_335787.png,27,617,72,662,3,6
palmera_335787.png,22,640,67,685,3,6
palmera_335787.png,724,333,769,378,3,6
palmera_335787.png,738,354,783,399,3,6
palmera_335787.png,527,72,572,117,3,6
palmera_335787.png,553,134,598,179,3,6
